lassos	nodes	cvc5	z3	Status
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_crc.t2.c/lasso_trace_11.txt	1012	12	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_crc.t2.c/lasso_trace_23.txt	1013	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_crc.t2.c/lasso_trace_9.txt	1014	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_create_seg.t2.c/lasso_trace_1.txt	1015	13	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_create_via_tmps.t2.c/lasso_trace_1.txt	1016	14	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_create.t2.c/lasso_trace_1.txt	1017	13	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_cScopingViaBoogieNames.c/lasso_trace_1.txt	1018	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ctl.t2.c/lasso_trace_1.txt	1019	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_curious.t2.c/lasso_trace_2.txt	1020	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_curious4.t2.c/lasso_trace_2.txt	1021	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_cutoff_test.bpl/lasso_trace_1.txt	1022	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_d.t2.c/lasso_trace_1.txt	1023	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Damaskus.bpl/lasso_trace_1.txt	1024	10	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ddlm2013.i_3.bpl/lasso_trace_1.txt	1025	9	6	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ddlm2013.i_3.bplTransformedIcfg_BEv2_8.bpl/lasso_trace_1.txt	1026	32	16	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dead.neg-st88b-succeed.t2.c/lasso_trace_1.txt	1027	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_decrease1var.bpl/lasso_trace_1.txt	1028	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DecreasingInvariant.bpl/lasso_trace_1.txt	1029	10	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_destroy_seg_leak.t2.c/lasso_trace_1.txt	1030	20	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_destroy_seg_leak.t2.c/lasso_trace_4.txt	1031	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_destroy_seg.t2.c/lasso_trace_1.txt	1032	19	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_destroy.t2.c/lasso_trace_1.txt	1033	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DiamondLoopSafe.bpl/lasso_trace_1.txt	1034	22	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dijkstra1-both-nt_termination.c/lasso_trace_1.txt	1035	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dijkstra1-both-nt.c/lasso_trace_1.txt	1036	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_disj_nightmare_abi.t2.c/lasso_trace_1.txt	1037	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_disj_nightmare_abi.t2.c/lasso_trace_2.txt	1038	31	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_disj_nightmare.t2.c/lasso_trace_1.txt	1039	29	17	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_disj_nightmare.t2.c/lasso_trace_3.txt	1040	89	50	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_diskperf_simpl1_true-unreach-call_true-termination.cil.c/lasso_trace_1.txt	1041	39	27	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivisibilityInterpolantRequired01-BackwardSuccess.bpl/lasso_trace_1.txt	1042	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivisibilityInterpolantRequired02-ForwardSuccess.bpl/lasso_trace_1.txt	1043	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivisibilityInterpolantRequired03-FPBPCannibalizationSuccess.bpl/lasso_trace_1.txt	1044	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Division_false-termination.c/lasso_trace_1.txt	1045	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Division-2_no-overflow.c/lasso_trace_1.txt	1046	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Division-2.c/lasso_trace_1.txt	1047	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Division.bpl/lasso_trace_1.txt	1048	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_division.c/lasso_trace_1.txt	1049	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivisionTerminating.bpl/lasso_trace_1.txt	1050	5	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus_no-overflow.c/lasso_trace_1.txt	1051	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus.c/lasso_trace_1.txt	1052	9	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus2_no-overflow.c/lasso_trace_2.txt	1053	11	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus2_no-overflow.c/lasso_trace_3.txt	1054	24	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus2_no-overflow.c/lasso_trace_5.txt	1055	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus2_no-overflow.c/lasso_trace_7.txt	1056	19	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus2.c/lasso_trace_2.txt	1057	10	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus2.c/lasso_trace_3.txt	1058	24	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus2.c/lasso_trace_5.txt	1059	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DivMinus2.c/lasso_trace_7.txt	1060	19	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_doNothingGlobal.bpl/lasso_trace_1.txt	1061	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Double.bpl/lasso_trace_1.txt	1062	4	2	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Double.bpl/lasso_trace_4.txt	1063	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Double2.bpl/lasso_trace_1.txt	1064	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Double3.bpl/lasso_trace_1.txt	1065	5	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Double3.bpl/lasso_trace_3.txt	1066	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_doubleLoop.c/lasso_trace_1.txt	1067	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_doubleLoopUniformIterations.bpl/lasso_trace_1.txt	1068	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_down.i_4.bpl/lasso_trace_1.txt	1069	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_down.i_4.bplTransformedIcfg_BEv2_5.bpl/lasso_trace_1.txt	1070	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DownwardConversions.c/lasso_trace_1.txt	1071	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DraegerElevator-FSEN2007.bpl/lasso_trace_1.txt	1072	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DrAlban01-easy.bpl/lasso_trace_1.txt	1073	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DrAlban02-medium.bpl/lasso_trace_1.txt	1074	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DrAlban03-hard.bpl/lasso_trace_1.txt	1075	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Drawbacks_UnsatCores_02.bpl/lasso_trace_1.txt	1076	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Drawbacks_UnsatCores.bpl/lasso_trace_1.txt	1077	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Dresden.bpl/lasso_trace_1.txt	1078	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dropbuf.t2.c/lasso_trace_1.txt	1079	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dropbuf.t2.c/lasso_trace_2.txt	1080	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dsa_test10.t2.c/lasso_trace_1.txt	1081	7	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dsa_test15.t2.c/lasso_trace_1.txt	1082	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dsa_test6.t2.c/lasso_trace_1.txt	1083	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_dummy.t2.c/lasso_trace_1.txt	1084	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DynamicUnsatCoresHelpful01_02.bpl/lasso_trace_1.txt	1085	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DynamicUnsatCoresHelpful01_02.bpl/lasso_trace_3.txt	1086	1	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_DynamicUnsatCoresHelpful01.bpl/lasso_trace_1.txt	1087	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-1394complete-succeed.t2.c/lasso_trace_1.txt	1088	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-1394complete-succeed.t2.c/lasso_trace_2.txt	1089	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-1394complete-succeed.t2.c/lasso_trace_3.txt	1090	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-1394complete-succeed.t2.c/lasso_trace_4.txt	1091	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-acqrel-fail.t2.c/lasso_trace_2.txt	1092	1	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-acqrel-succeed.t2.c/lasso_trace_1.txt	1093	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-pgarch-fail.t2.c/lasso_trace_2.txt	1094	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-pgarch-succeed.t2.c/lasso_trace_1.txt	1095	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-popl07-fail.t2.c/lasso_trace_1.txt	1096	12	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_e-popl07-fail.t2.c/lasso_trace_3.txt	1097	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easy1_no-overflow.c/lasso_trace_1.txt	1098	19	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easy1_true-termination.c/lasso_trace_1.txt	1099	19	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easy1.c/lasso_trace_1.txt	1100	19	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easy2_true-termination.c/lasso_trace_1.txt	1101	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easy2-1_no-overflow.c/lasso_trace_1.txt	1102	10	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easy2-1.c/lasso_trace_1.txt	1103	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easy2-2_no-overflow.c/lasso_trace_1.txt	1104	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easy2-2.c/lasso_trace_1.txt	1105	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyLoop.bpl/lasso_trace_1.txt	1106	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive_incorrect.bpl/lasso_trace_1.txt	1107	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive_incorrect.bpl/lasso_trace_2.txt	1108	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive_incorrect.bpl/lasso_trace_3.txt	1109	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive_incorrect2.bpl/lasso_trace_1.txt	1110	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive_incorrect2.bpl/lasso_trace_2.txt	1111	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive_incorrect2.bpl/lasso_trace_3.txt	1112	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive2.bpl/lasso_trace_1.txt	1113	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive2.bpl/lasso_trace_4.txt	1114	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive2.bpl/lasso_trace_5.txt	1115	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive2.bpl/lasso_trace_6.txt	1116	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EasyRecursive2.bpl/lasso_trace_8.txt	1117	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easySum_false-no-overflow_true-termination.c/lasso_trace_1.txt	1118	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_easySum_true-termination.c/lasso_trace_1.txt	1119	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_edn.t2.c/lasso_trace_1.txt	1120	11	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_efegp.t2.c/lasso_trace_2.txt	1121	5	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Eiger.bpl/lasso_trace_1.txt	1122	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_elmhes.c.i.elmhes.pl.t2.fixed.t2.c/lasso_trace_1.txt	1123	10	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_elmhes.c.i.elmhes.pl.t2.fixed.t2.c/lasso_trace_2.txt	1124	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_elmhes.c.i.elmhes.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_1.txt	1125	10	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_elmhes.c.i.elmhes.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_2.txt	1126	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_elmhes.t2.c/lasso_trace_1.txt	1127	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_elmhes.t2.c/lasso_trace_2.txt	1128	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EnsuresGlobalIncrement01.bpl/lasso_trace_1.txt	1129	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EnsuresGlobalIncrement02.bpl/lasso_trace_1.txt	1130	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EqUserDefRec.bpl/lasso_trace_1.txt	1131	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric.t2.c/lasso_trace_1.txt	1132	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric1.t2.c/lasso_trace_1.txt	1133	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric1.t2.c/lasso_trace_3.txt	1134	32	13	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric1.t2.c/lasso_trace_5.txt	1135	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric1.t2.c/lasso_trace_6.txt	1136	32	15	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric1.t2.c/lasso_trace_7.txt	1137	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric1.t2.c/lasso_trace_8.txt	1138	32	15	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_1.txt	1139	27	17	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_10.txt	1140	33	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_11.txt	1141	40	27	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_12.txt	1142	43	24	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_13.txt	1143	33	22	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_14.txt	1144	32	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_15.txt	1145	33	22	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_16.txt	1146	34	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_17.txt	1147	32	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_18.txt	1148	35	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_19.txt	1149	34	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_2.txt	1150	33	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_20.txt	1151	33	22	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_21.txt	1152	31	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_22.txt	1153	31	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_23.txt	1154	34	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_24.txt	1155	33	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_25.txt	1156	32	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_26.txt	1157	32	22	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_27.txt	1158	32	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_28.txt	1159	34	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_29.txt	1160	32	22	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_30.txt	1161	31	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_31.txt	1162	32	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_32.txt	1163	32	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_33.txt	1164	33	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_34.txt	1165	35	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_35.txt	1166	33	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_36.txt	1167	32	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_37.txt	1168	30	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_38.txt	1169	34	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_39.txt	1170	35	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_4.txt	1171	32	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_40.txt	1172	32	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_41.txt	1173	33	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_42.txt	1174	33	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_43.txt	1175	35	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_44.txt	1176	35	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_45.txt	1177	34	21	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_46.txt	1178	36	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_47.txt	1179	33	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_48.txt	1180	32	22	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_49.txt	1181	32	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_5.txt	1182	27	16	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_6.txt	1183	41	26	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_8.txt	1184	33	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric2.t2.c/lasso_trace_9.txt	1185	35	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_eric3.t2.c/lasso_trace_2.txt	1186	6	5	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et1_false-no-overflow_true-termination.c/lasso_trace_1.txt	1187	12	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et1_true_no-overflow.c/lasso_trace_1.txt	1188	12	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et1_true_true-termination.c/lasso_trace_1.txt	1189	12	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et1_true.c/lasso_trace_1.txt	1190	12	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et1.c/lasso_trace_1.txt	1191	13	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et2_false-no-overflow_false-termination.c/lasso_trace_1.txt	1192	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et2_true_no-overflow.c/lasso_trace_1.txt	1193	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et2_true_true-termination.c/lasso_trace_1.txt	1194	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et2_true.c/lasso_trace_1.txt	1195	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et2.c/lasso_trace_1.txt	1196	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et3_true_no-overflow.c/lasso_trace_1.txt	1197	13	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et3_true_true-termination.c/lasso_trace_1.txt	1198	11	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et3_true.c/lasso_trace_1.txt	1199	11	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et4_false-no-overflow_false-termination.c/lasso_trace_1.txt	1200	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et4_true_no-overflow.c/lasso_trace_1.txt	1201	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et4_true_true-termination.c/lasso_trace_1.txt	1202	14	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et4_true.c/lasso_trace_1.txt	1203	14	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Et4.c/lasso_trace_1.txt	1204	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_euclid-no-inv.c/lasso_trace_1.txt	1205	19	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_euclid.c/lasso_trace_1.txt	1206	20	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Even_false-no-overflow_false-termination.c/lasso_trace_1.txt	1207	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_even_rec.bpl/lasso_trace_1.txt	1208	4	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Even.c/lasso_trace_1.txt	1209	2	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EvenOdd01_true-termination.c/lasso_trace_1.txt	1210	23	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_EvenOdd01_true-unreach-call_true-termination.c/lasso_trace_1.txt	1211	23	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Ex01_false-no-overflow_false-termination.c/lasso_trace_1.txt	1212	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ex01_rec.bpl/lasso_trace_1.txt	1213	2	1	NONTERMINATING
