nodes,Ultimate-fixpoint,Ultimate-all,pasttel,label,Stem Size,Loop Size,Total Size Trace,Algo,Total-NonTerminate
594,"1,92","168,87",2,NONTERMINATING,24,14,38,GNTA / GNTA,"170,79"
595,"1,91","154,81",2,NONTERMINATING,24,14,38,GNTA / GNTA,"156,72"
596,"3,78","3,78",1,NONTERMINATING,20,18,38,Fixpoint / Fixpoint,"3,78"
597,"2,85","2,85",2,NONTERMINATING,24,32,56,Fixpoint / Fixpoint,"2,85"
598,"3,35","3,35",3,NONTERMINATING,116,39,155,Fixpoint / Fixpoint,"3,35"
599,"2,07","241,77",2,NONTERMINATING,40,16,56,GNTA / GNTA,"243,84"
600,"2,77","2,77",3,NONTERMINATING,28,21,49,Fixpoint / Fixpoint,"2,77"
601,"1,47","1,47",2,NONTERMINATING,48,15,63,Fixpoint / Fixpoint,"1,47"
602,"0,29","198,21",2,NONTERMINATING,32,29,61,GNTA / GNTA,"198,5"
603,"1,91","210,46",2,NONTERMINATING,43,8,51,GNTA / GNTA,"212,37"
604,"1,7","235,03",2,NONTERMINATING,49,13,62,GNTA / GNTA,"236,73"
605,"1,55","1,55",2,NONTERMINATING,95,28,123,Fixpoint / Fixpoint,"1,55"
606,"1,77","193,16",2,NONTERMINATING,28,19,47,GNTA / GNTA,"194,93"
607,"1,64","1,64",4,NONTERMINATING,39,26,65,Fixpoint / Fixpoint,"1,64"
608,"1,81","203,67",2,NONTERMINATING,28,25,53,GNTA / GNTA,"205,48"
609,"3,28","3,28",2,NONTERMINATING,48,23,71,Fixpoint / Fixpoint,"3,28"
610,"3,25","3,25",2,NONTERMINATING,44,17,61,Fixpoint / Fixpoint,"3,25"
611,"3,29","3,29",3,NONTERMINATING,48,27,75,Fixpoint / Fixpoint,"3,29"
612,"4,08","4,08",3,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"4,08"
613,"5,2","5,2",4,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"5,2"
614,"5,2","5,2",3,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"5,2"
615,"1,2","1,2",2,NONTERMINATING,5,8,13,Fixpoint / Fixpoint,"1,2"
616,"1,11","1,11",3,NONTERMINATING,15,12,27,Fixpoint / Fixpoint,"1,11"
617,"1,95","1,95",3,NONTERMINATING,391,8,399,Fixpoint / Fixpoint,"1,95"
618,"2,17","2,17",3,NONTERMINATING,344,26,370,Fixpoint / Fixpoint,"2,17"
619,"2,43","2,43",3,NONTERMINATING,320,26,346,Fixpoint / Fixpoint,"2,43"
620,"2,14","2,14",4,NONTERMINATING,320,26,346,Fixpoint / Fixpoint,"2,14"
621,3,3,2,NONTERMINATING,40,30,70,Fixpoint / Fixpoint,3
622,"2,62","2,62",2,NONTERMINATING,49,8,57,Fixpoint / Fixpoint,"2,62"
623,"3,02","3,02",2,NONTERMINATING,90,8,98,Fixpoint / Fixpoint,"3,02"
624,"3,03","3,03",2,NONTERMINATING,82,8,90,Fixpoint / Fixpoint,"3,03"
625,"1,17","1,17",2,NONTERMINATING,151,8,159,Fixpoint / Fixpoint,"1,17"
626,"0,94","0,94",2,NONTERMINATING,102,8,110,Fixpoint / Fixpoint,"0,94"
627,"1,38","1,38",2,NONTERMINATING,129,8,137,Fixpoint / Fixpoint,"1,38"
628,"2,03","2,03",2,NONTERMINATING,146,8,154,Fixpoint / Fixpoint,"2,03"
629,"0,97","0,97",3,NONTERMINATING,205,8,213,Fixpoint / Fixpoint,"0,97"
630,"0,66","0,66",2,NONTERMINATING,133,8,141,Fixpoint / Fixpoint,"0,66"
631,"1,61","114,62",2,NONTERMINATING,0,3,3,GNTA / GNTA,"116,23"
632,"2,58","2,58",1,NONTERMINATING,6,27,33,Fixpoint / Fixpoint,"2,58"
633,"2,78","2,78",1,NONTERMINATING,6,27,33,Fixpoint / Fixpoint,"2,78"
634,"2,64","2,64",1,NONTERMINATING,6,27,33,Fixpoint / Fixpoint,"2,64"
635,"2,79","2,79",1,NONTERMINATING,7,27,34,Fixpoint / Fixpoint,"2,79"
636,"2,63","2,63",1,NONTERMINATING,7,27,34,Fixpoint / Fixpoint,"2,63"
637,"1,81","141,08",3,NONTERMINATING,6,3,9,GNTA / GNTA,"142,89"
638,"1,88","143,03",2,NONTERMINATING,6,3,9,GNTA / GNTA,"144,91"
639,"1,8","145,73",2,NONTERMINATING,6,3,9,GNTA / GNTA,"147,53"
640,"1,1","1,1",2,NONTERMINATING,14,12,26,Fixpoint / Fixpoint,"1,1"
641,"1,15","1,15",2,NONTERMINATING,14,12,26,Fixpoint / Fixpoint,"1,15"
642,"1,47","1,47",2,NONTERMINATING,14,12,26,Fixpoint / Fixpoint,"1,47"
643,"1,98","38,58",1,NONTERMINATING,1,2,3,GNTA / GNTA,"40,56"
644,"2,92","2,92",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,92"
645,"2,78","2,78",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,78"
646,"2,73","2,73",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,73"
647,"0,96","0,96",1,NONTERMINATING,8,1,9,Fixpoint / Fixpoint,"0,96"
648,"1,22","1,22",2,NONTERMINATING,8,1,9,Fixpoint / Fixpoint,"1,22"
649,"2,59","2,59",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"2,59"
650,"3,25","3,25",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"3,25"
651,"3,06","3,06",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"3,06"
652,"4,1","4,1",1,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"4,1"
653,"2,32","2,32",1,NONTERMINATING,1,3,4,Fixpoint / Fixpoint,"2,32"
654,"2,26","2,26",1,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"2,26"
655,"1,23","1,23",2,NONTERMINATING,9,1,10,Fixpoint / Fixpoint,"1,23"
656,"1,06","1,06",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"1,06"
657,"1,39","1,39",2,NONTERMINATING,9,1,10,Fixpoint / Fixpoint,"1,39"
658,"0,57","0,57",1,NONTERMINATING,354,1,355,Fixpoint / Fixpoint,"0,57"
659,"1,96","83,86",2,NONTERMINATING,5,1,6,GNTA / GNTA,"85,82"
660,"1,85","57,07",2,NONTERMINATING,1,1,2,GNTA / GNTA,"58,92"
661,"1,89","76,47",2,NONTERMINATING,5,1,6,GNTA / GNTA,"78,36"
662,"1,75","1,75",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"1,75"
663,"2,74","2,74",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,74"
664,"2,94","2,94",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,94"
665,"2,67","2,67",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,67"
666,"1,77","72,54",1,NONTERMINATING,3,8,11,GNTA / GNTA,"74,31"
667,"1,61","144,35",2,NONTERMINATING,22,13,35,GNTA / GNTA,"145,96"
668,"2,79","2,79",1,NONTERMINATING,5,2,7,Fixpoint / Fixpoint,"2,79"
669,"3,28","3,28",2,NONTERMINATING,5,5,10,Fixpoint / Fixpoint,"3,28"
670,"3,35","3,35",3,NONTERMINATING,5,5,10,Fixpoint / Fixpoint,"3,35"
671,"2,79","2,79",3,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,79"
672,"1,9","37,34",2,NONTERMINATING,0,1,1,GNTA / GNTA,"39,24"
673,"3,03","3,03",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"3,03"
674,"1,73","70,95",1,NONTERMINATING,0,1,1,GNTA / GNTA,"72,68"
675,"2,12","2,12",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,12"
676,"2,14","89,81",2,NONTERMINATING,5,1,6,GNTA / GNTA,"91,95"
677,"2,19","92,66",2,NONTERMINATING,5,1,6,GNTA / GNTA,"94,85"
678,"1,7","37,12",1,NONTERMINATING,0,1,1,GNTA / GNTA,"38,82"
679,"2,05","89,58",2,NONTERMINATING,5,1,6,GNTA / GNTA,"91,63"
680,"3,12","3,12",3,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,12"
681,"3,54","3,54",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,54"
682,"3,07","3,07",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"3,07"
683,"3,98","3,98",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,98"
684,"1,72","116,82",3,NONTERMINATING,6,1,7,GNTA / GNTA,"118,54"
685,"2,18","125,78",3,NONTERMINATING,6,1,7,GNTA / GNTA,"127,96"
686,2,"49,07",1,NONTERMINATING,1,1,2,GNTA / GNTA,"51,07"
687,"1,83","129,08",3,NONTERMINATING,6,1,7,GNTA / GNTA,"130,91"
688,"1,75","109,96",2,NONTERMINATING,5,1,6,GNTA / GNTA,"111,71"
689,"1,92","106,85",2,NONTERMINATING,5,1,6,GNTA / GNTA,"108,77"
690,"1,79","41,73",1,NONTERMINATING,0,1,1,GNTA / GNTA,"43,52"
691,"1,83","108,43",2,NONTERMINATING,5,1,6,GNTA / GNTA,"110,26"
692,"1,62","99,05",3,NONTERMINATING,5,1,6,GNTA / GNTA,"100,67"
693,"1,88","89,3",3,NONTERMINATING,5,1,6,GNTA / GNTA,"91,18"
694,"1,94","39,29",1,NONTERMINATING,1,1,2,GNTA / GNTA,"41,23"
695,"2,26","97,43",2,NONTERMINATING,5,1,6,GNTA / GNTA,"99,69"
696,"2,81","2,81",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"2,81"
697,"2,97","2,97",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"2,97"
698,"2,9","2,9",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,9"
699,"4,65","4,65",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"4,65"
700,"2,02","115,77",5,NONTERMINATING,5,1,6,GNTA / GNTA,"117,79"
701,"2,16","113,67",5,NONTERMINATING,5,1,6,GNTA / GNTA,"115,83"
702,"1,89","40,37",2,NONTERMINATING,0,2,2,GNTA / GNTA,"42,26"
703,"1,97","111,65",5,NONTERMINATING,5,1,6,GNTA / GNTA,"113,62"
704,"3,41","3,41",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,41"
705,"3,16","3,16",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,16"
706,"2,76","2,76",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,76"
707,"3,76","3,76",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,76"
708,"1,74","41,82",2,NONTERMINATING,0,1,1,GNTA / GNTA,"43,56"
709,"1,99","121,68",2,NONTERMINATING,0,1,1,GNTA / GNTA,"123,67"
710,"3,09","3,09",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,09"
711,"2,73","2,73",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,73"
712,"2,76","2,76",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,76"
713,"3,91","3,91",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,91"
714,"2,99","2,99",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,99"
715,"2,88","2,88",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,88"
716,"2,83","2,83",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"2,83"
717,"3,3","3,3",3,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,3"
718,"3,31","3,31",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,31"
719,"3,73","3,73",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,73"
720,"3,68","3,68",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,68"
721,"1,82","35,67",1,NONTERMINATING,1,1,2,GNTA / GNTA,"37,49"
722,"2,84","2,84",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"2,84"
723,"2,24","170,56",2,NONTERMINATING,20,12,32,GNTA / GNTA,"172,8"
724,"1,64","1,64",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"1,64"
725,"1,92","70,71",1,NONTERMINATING,1,1,2,GNTA / GNTA,"72,63"
726,"1,67","1,67",2,NONTERMINATING,4,3,7,Fixpoint / Fixpoint,"1,67"
727,"1,55","1,55",2,NONTERMINATING,4,3,7,Fixpoint / Fixpoint,"1,55"
728,"8,65","120,87",6,NONTERMINATING,5,1,6,GNTA / GNTA,"129,52"
729,"2,28","83,27",5,NONTERMINATING,5,1,6,GNTA / GNTA,"85,55"
730,"2,09","2,09",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"2,09"
731,"1,96","1,96",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"1,96"
732,"2,19","2,19",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"2,19"
733,"2,02","2,02",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"2,02"
734,"1,81","1,81",3,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"1,81"
735,"1,63","1,63",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"1,63"
736,"3,61","3,61",2,NONTERMINATING,52,25,77,Fixpoint / Fixpoint,"3,61"
737,3,3,3,NONTERMINATING,60,25,85,Fixpoint / Fixpoint,3
738,"3,08","3,08",2,NONTERMINATING,52,25,77,Fixpoint / Fixpoint,"3,08"
739,"3,25","3,25",2,NONTERMINATING,64,33,97,Fixpoint / Fixpoint,"3,25"
740,"3,49","3,49",2,NONTERMINATING,68,25,93,Fixpoint / Fixpoint,"3,49"
741,"3,06","3,06",2,NONTERMINATING,68,25,93,Fixpoint / Fixpoint,"3,06"
742,"4,32","4,32",2,NONTERMINATING,93,25,118,Fixpoint / Fixpoint,"4,32"
743,"3,05","3,05",1,NONTERMINATING,20,18,38,Fixpoint / Fixpoint,"3,05"
744,"2,87","2,87",2,NONTERMINATING,20,32,52,Fixpoint / Fixpoint,"2,87"
745,"3,33","3,33",2,NONTERMINATING,108,59,167,Fixpoint / Fixpoint,"3,33"
746,"3,26","3,26",2,NONTERMINATING,104,34,138,Fixpoint / Fixpoint,"3,26"
747,"1,61","1,61",2,NONTERMINATING,95,28,123,Fixpoint / Fixpoint,"1,61"
748,"3,77","3,77",3,NONTERMINATING,64,21,85,Fixpoint / Fixpoint,"3,77"
749,"3,22","3,22",2,NONTERMINATING,44,21,65,Fixpoint / Fixpoint,"3,22"
750,"3,02","3,02",2,NONTERMINATING,44,21,65,Fixpoint / Fixpoint,"3,02"
751,"6,08","6,08",167,NONTERMINATING,11,1,12,Fixpoint / Fixpoint,"6,08"
752,"4,78","4,78",22,NONTERMINATING,11,1,12,Fixpoint / Fixpoint,"4,78"
753,"0,66","0,66",2,NONTERMINATING,4,2,6,Fixpoint / Fixpoint,"0,66"
754,"3,91","3,91",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,91"
755,"3,66","3,66",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint,"3,66"
756,"1,33","1,33",3,NONTERMINATING,48,8,56,Fixpoint / Fixpoint,"1,33"
757,"3,31","3,31",1,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,31"
758,"2,87","2,87",2,NONTERMINATING,2,7,9,Fixpoint / Fixpoint,"2,87"
759,"3,97","3,97",1,NONTERMINATING,2,7,9,Fixpoint / Fixpoint,"3,97"
760,"8,29","8,29",7,NONTERMINATING,1088,232,1320,Fixpoint / Fixpoint,"8,29"
761,"3,34","3,34",2,NONTERMINATING,5,2,7,Fixpoint / Fixpoint,"3,34"
762,"3,61","3,61",2,NONTERMINATING,5,2,7,Fixpoint / Fixpoint,"3,61"
763,"2,35","2,35",2,NONTERMINATING,9,3,12,Fixpoint / Fixpoint,"2,35"
764,"1,73","81,45",3,NONTERMINATING,5,1,6,GNTA / GNTA,"83,18"
765,"3,82","3,82",3,NONTERMINATING,213,8,221,Fixpoint / Fixpoint,"3,82"
766,"4,52","4,52",3,NONTERMINATING,201,8,209,Fixpoint / Fixpoint,"4,52"
767,"1,34","1,34",2,NONTERMINATING,121,8,129,Fixpoint / Fixpoint,"1,34"
768,"1,55","1,55",2,NONTERMINATING,121,8,129,Fixpoint / Fixpoint,"1,55"
769,"3,23","3,23",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,23"
770,"2,37","37,11",1,NONTERMINATING,1,1,2,GNTA / GNTA,"39,48"
771,"1,51","1,51",4,NONTERMINATING,36,10,46,Fixpoint / Fixpoint,"1,51"
772,"1,35","1,35",2,NONTERMINATING,36,10,46,Fixpoint / Fixpoint,"1,35"
773,"1,38","1,38",3,NONTERMINATING,36,10,46,Fixpoint / Fixpoint,"1,38"
774,"2,98","2,98",2,NONTERMINATING,6,1,7,Fixpoint / Fixpoint,"2,98"
775,"1,2","1,2",4,NONTERMINATING,13,59,72,Fixpoint / Fixpoint,"1,2"
776,"1,19","1,19",4,NONTERMINATING,71,59,130,Fixpoint / Fixpoint,"1,19"
777,"1,45","1,45",4,NONTERMINATING,71,59,130,Fixpoint / Fixpoint,"1,45"
778,"1,58","1,58",4,NONTERMINATING,98,81,179,Fixpoint / Fixpoint,"1,58"
779,"1,34","1,34",3,NONTERMINATING,98,81,179,Fixpoint / Fixpoint,"1,34"
780,"2,93","2,93",1,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"2,93"
781,"2,69","2,69",3,NONTERMINATING,7,1,8,Fixpoint / Fixpoint,"2,69"
782,"3,16","3,16",3,NONTERMINATING,7,1,8,Fixpoint / Fixpoint,"3,16"
783,"3,44","3,44",2,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"3,44"
784,"3,55","3,55",5,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"3,55"
785,"3,35","3,35",2,NONTERMINATING,5,2,7,Fixpoint / Fixpoint,"3,35"
786,"1,18","1,18",2,NONTERMINATING,7,1,8,Fixpoint / Fixpoint,"1,18"
787,"2,93","2,93",2,NONTERMINATING,4,6,10,Fixpoint / Fixpoint,"2,93"
788,"0,96","0,96",2,NONTERMINATING,8,1,9,Fixpoint / Fixpoint,"0,96"
789,"0,85","0,85",2,NONTERMINATING,9,1,10,Fixpoint / Fixpoint,"0,85"
790,"1,23","1,23",2,NONTERMINATING,25,1,26,Fixpoint / Fixpoint,"1,23"
791,"0,94","0,94",2,NONTERMINATING,7,1,8,Fixpoint / Fixpoint,"0,94"
792,"5,2","5,2",2,NONTERMINATING,4,3,7,Fixpoint / Fixpoint,"5,2"
793,"0,68","0,68",2,NONTERMINATING,9,1,10,Fixpoint / Fixpoint,"0,68"
794,"2,96","2,96",2,NONTERMINATING,3,6,9,Fixpoint / Fixpoint,"2,96"
795,"1,01","1,01",3,NONTERMINATING,9,1,10,Fixpoint / Fixpoint,"1,01"
796,"3,86","258,55",2,NONTERMINATING,6,3,9,GNTA / GNTA,"262,41"
797,"2,94","2,94",2,NONTERMINATING,6,3,9,Fixpoint / Fixpoint,"2,94"
798,"1,86","69,1",1,NONTERMINATING,6,2,8,GNTA / GNTA,"70,96"
799,"12,17","168,04",5,NONTERMINATING,1,1,2,GNTA / GNTA,"180,21"
800,"6,89","266,77",5,NONTERMINATING,1,1,2,GNTA / GNTA,"273,66"
801,"20,07","20,07",2,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"20,07"
802,"3,5","3,5",2,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"3,5"
803,"20,09","20,09",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"20,09"
804,"3,74","3,74",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,74"
805,"12,18","12,18",2,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"12,18"
806,"2,39","2,39",2,NONTERMINATING,5,3,8,Fixpoint / Fixpoint,"2,39"
807,"13,31","13,31",2,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"13,31"
808,"4,09","4,09",2,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"4,09"
809,"17,22","17,22",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"17,22"
810,"3,19","3,19",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,19"
811,"12,96","12,96",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"12,96"
812,"4,1","4,1",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"4,1"
813,"3,55","246,65",2,NONTERMINATING,0,2,2,GNTA / GNTA,"250,2"
814,"1,66","62,7",2,NONTERMINATING,0,2,2,GNTA / GNTA,"64,36"
815,"11,75","11,75",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"11,75"
816,"3,82","3,82",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,82"
817,"79,64","79,64",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"79,64"
818,"4,4","4,4",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"4,4"
819,"26,29","26,29",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"26,29"
820,"5,52","5,52",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"5,52"
821,"19,35","19,35",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"19,35"
822,"3,15","3,15",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"3,15"
823,"23,69","23,69",4,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"23,69"
824,"4,01","4,01",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"4,01"
825,"28,15","28,15",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"28,15"
826,"4,21","4,21",3,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"4,21"
827,"32,82","32,82",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"32,82"
828,"3,83","3,83",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,83"
829,"31,93","31,93",2,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"31,93"
830,"2,9","2,9",2,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"2,9"
831,"17,31","17,31",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"17,31"
832,"3,78","3,78",3,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,78"
833,"28,17","28,17",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"28,17"
834,"2,47","2,47",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,47"
835,"39,65","39,65",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"39,65"
836,"4,54","4,54",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"4,54"
837,"80,44","80,44",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"80,44"
838,"5,82","5,82",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"5,82"
839,"11,18","11,18",4,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"11,18"
840,"2,9","2,9",1,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"2,9"
841,"14,69","14,69",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"14,69"
842,"5,15","5,15",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"5,15"
843,"18,81","18,81",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"18,81"
844,"3,11","3,11",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,11"
845,"15,08","15,08",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"15,08"
846,"3,18","3,18",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,18"
847,"13,75","13,75",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"13,75"
848,"3,39","3,39",2,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"3,39"
849,"20,14","20,14",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"20,14"
850,"3,61","3,61",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,61"
851,"25,33","25,33",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"25,33"
852,"3,52","3,52",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"3,52"
853,"33,34","33,34",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"33,34"
854,"4,11","4,11",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"4,11"
855,"14,14","14,14",2,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"14,14"
856,"2,84","2,84",3,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"2,84"
857,"26,68","26,68",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"26,68"
858,"2,57","2,57",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,57"
859,"40,48","40,48",2,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"40,48"
860,"2,86","2,86",1,NONTERMINATING,0,2,2,Fixpoint / Fixpoint,"2,86"
861,"15,17","15,17",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"15,17"
862,"3,51","3,51",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,51"
863,"18,58","18,58",2,NONTERMINATING,2,2,4,Fixpoint / Fixpoint,"18,58"
864,"1,52","1,52",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"1,52"
865,"19,29","19,29",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"19,29"
866,"3,3","3,3",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,3"
867,"59,09","59,09",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"59,09"
868,"2,36","2,36",1,NONTERMINATING,0,1,1,Fixpoint / Fixpoint,"2,36"
869,"14,78","14,78",4,NONTERMINATING,1,4,5,Fixpoint / Fixpoint,"14,78"
870,"3,85","3,85",4,NONTERMINATING,1,4,5,Fixpoint / Fixpoint,"3,85"
871,"17,72","17,72",3,NONTERMINATING,1,3,4,Fixpoint / Fixpoint,"17,72"
872,"3,74","3,74",3,NONTERMINATING,1,3,4,Fixpoint / Fixpoint,"3,74"
873,15,15,2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,15
874,"3,18","3,18",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,18"
875,"29,65","29,65",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"29,65"
876,"2,94","2,94",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,94"
877,"20,26","20,26",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"20,26"
878,"3,44","3,44",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,44"
879,"16,02","16,02",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"16,02"
880,"3,95","3,95",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"3,95"
881,"18,11","18,11",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"18,11"
882,"2,94","2,94",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,94"
883,"21,33","21,33",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"21,33"
884,"2,93","2,93",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint,"2,93"
885,"26,35","26,35",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"26,35"
886,"3,13","3,13",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint,"3,13"
887,"16,68","16,68",3,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"16,68"
888,"3,04","3,04",1,NONTERMINATING,1,2,3,Fixpoint / Fixpoint,"3,04"
