Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),Termination Cumul(ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1_no-overflow.c/lasso_trace_4.txt,TERMINATING,"0,33","81,09","98,22","179,64",7,TERMINATING,10,1,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1_true-termination.c/lasso_trace_1.txt,TERMINATING,"1,99","130,55","120,98","253,52",8,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1_true-termination.c/lasso_trace_2.txt,TERMINATING,"0,48","40,14","30,86","71,48",9,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1_true-termination.c/lasso_trace_3.txt,TERMINATING,"0,41","34,33","43,26",78,7,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1_true-termination.c/lasso_trace_4.txt,TERMINATING,"0,33","83,66","98,57","182,56",9,TERMINATING,10,1,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1.c/lasso_trace_1.txt,TERMINATING,"3,36","136,36","122,32","262,04",8,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1.c/lasso_trace_2.txt,TERMINATING,"0,51","48,4","36,75","85,66",9,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1.c/lasso_trace_3.txt,TERMINATING,"0,41","32,21","41,5","74,12",8,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig1.c/lasso_trace_4.txt,TERMINATING,"0,68","89,99","98,65","189,32",8,TERMINATING,10,1,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a_no-overflow.c/lasso_trace_2.txt,TERMINATING,"0,66",37,"31,89","69,55",9,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a_no-overflow.c/lasso_trace_3.txt,TERMINATING,"0,77","33,67","30,44","64,88",8,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a_no-overflow.c/lasso_trace_4.txt,TERMINATING,"0,53","38,03","95,68","134,24",8,TERMINATING,10,1,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination.c/lasso_trace_2.txt,TERMINATING,"1,13","37,42","31,03","69,58",8,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination.c/lasso_trace_3.txt,TERMINATING,"0,81","31,08","28,76","60,65",8,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination.c/lasso_trace_4.txt,TERMINATING,"0,39","39,6","90,52","130,51",8,TERMINATING,10,1,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a.bpl/lasso_trace_2.txt,TERMINATING,"0,4","39,55","29,23","69,18",6,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a.bpl/lasso_trace_4.txt,TERMINATING,"0,38","44,95","41,42","86,75",7,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a.c/lasso_trace_2.txt,TERMINATING,"0,56","36,32","29,79","66,67",9,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a.c/lasso_trace_3.txt,TERMINATING,"0,53","38,05","33,41","71,99",8,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Fig9a.c/lasso_trace_4.txt,TERMINATING,"0,36","47,71","89,8","137,87",11,TERMINATING,10,1,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Introduction_no-overflow.c/lasso_trace_1.txt,TERMINATING,"1,98","82,73","61,29",146,8,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Introduction_true-termination.c/lasso_trace_1.txt,TERMINATING,"1,9","71,97",63,"136,87",7,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BrockschmidtCookFuhs-CAV2013-Introduction.c/lasso_trace_1.txt,TERMINATING,"1,93","68,91","65,46","136,3",8,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_1.txt,TERMINATING,"2,17","92,69","114,42","209,28",18,TERMINATING,128,26,154,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_13.txt,TERMINATING,"0,46","233,19","260,53","494,18",28,TERMINATING,433,22,455,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_14.txt,TERMINATING,"0,59","543,53","750,78","1294,9",65,TERMINATING,463,13,476,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_2.txt,TERMINATING,"0,57","629,08","839,8","1469,45",30,TERMINATING,151,120,271,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_3.txt,TERMINATING,"0,49","474,23","703,06","1177,78",23,TERMINATING,182,27,209,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_5.txt,TERMINATING,"0,6","511,22","698,72","1210,54",63,TERMINATING,211,27,238,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_6.txt,TERMINATING,"0,65","151,7","231,93","384,28",24,TERMINATING,208,35,243,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_7.txt,TERMINATING,"0,43","651,87","143,26","795,56",24,TERMINATING,212,35,247,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_8.txt,TERMINATING,"0,46","407,49","413,12","821,07",22,TERMINATING,222,17,239,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.fixed.t2.c/lasso_trace_9.txt,TERMINATING,"0,57","278,93","423,51","703,01",63,TERMINATING,229,22,251,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_1.txt,TERMINATING,"2,4","95,72",117,"215,12",18,TERMINATING,128,26,154,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_2.txt,TERMINATING,"0,59","627,87","839,91","1468,37",29,TERMINATING,151,120,271,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_3.txt,TERMINATING,"0,45","479,86","670,1","1150,41",21,TERMINATING,182,27,209,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_5.txt,TERMINATING,"0,94","516,43","690,23","1207,6",62,TERMINATING,211,27,238,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_6.txt,TERMINATING,"0,61","162,97","229,27","392,85",24,TERMINATING,208,35,243,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_7.txt,TERMINATING,"0,39","633,48","134,36","768,23",26,TERMINATING,212,35,247,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_8.txt,TERMINATING,"0,64","407,81","416,72","825,17",22,TERMINATING,222,17,239,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.c.i.broydn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_9.txt,TERMINATING,"0,46","267,54","411,27","679,27",63,TERMINATING,229,22,251,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.t2.c/lasso_trace_1.txt,TERMINATING,"2,26","87,42","121,03","210,71",18,TERMINATING,128,26,154,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.t2.c/lasso_trace_13.txt,TERMINATING,"0,45","425,5","571,33","997,28",27,TERMINATING,429,22,451,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.t2.c/lasso_trace_2.txt,TERMINATING,"0,56","617,85","834,78","1453,19",30,TERMINATING,151,120,271,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.t2.c/lasso_trace_3.txt,TERMINATING,"0,42","487,88","645,95","1134,25",21,TERMINATING,182,27,209,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.t2.c/lasso_trace_5.txt,TERMINATING,"0,53","134,02","139,42","273,97",24,TERMINATING,208,35,243,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.t2.c/lasso_trace_6.txt,TERMINATING,"0,53","492,36","677,6","1170,49",24,TERMINATING,212,35,247,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.t2.c/lasso_trace_7.txt,TERMINATING,"0,49","261,59","325,85","587,93",23,TERMINATING,222,17,239,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_broydn.t2.c/lasso_trace_8.txt,TERMINATING,"0,42","589,71","689,87",1280,24,TERMINATING,230,22,252,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_brp_withassume.t2.c/lasso_trace_10.txt,TERMINATING,"0,49","688,16","828,64","1517,29",27,TERMINATING,292,25,317,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_brp_withassume.t2.c/lasso_trace_11.txt,TERMINATING,"0,52","273,97","294,45","568,94",32,TERMINATING,334,67,401,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_brp_withassume.t2.c/lasso_trace_12.txt,TERMINATING,"0,52","494,55","627,51","1122,58",27,TERMINATING,477,25,502,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_brp_withassume.t2.c/lasso_trace_13.txt,TERMINATING,"0,55","652,12","769,75","1422,42",32,TERMINATING,557,67,624,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_brp_withassume.t2.c/lasso_trace_2.txt,TERMINATING,"0,49","184,62","254,1","439,21",18,TERMINATING,121,25,146,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_brutesearch-no-inv.c/lasso_trace_2.txt,TERMINATING,"2,22","2432,16",0,"2434,38",167,TERMINATING,5,5,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_brutesearch.c/lasso_trace_2.txt,TERMINATING,"3,72","2505,03",0,"2508,75",195,TERMINATING,5,5,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bsort100.t2.c/lasso_trace_1.txt,TERMINATING,"2,58","134,66","169,14","306,38",7,TERMINATING,40,13,53,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bubble_sort.c/lasso_trace_1.txt,TERMINATING,"3,33","73,52","155,43","232,28",6,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bubblesort_inner_loop.t2.c/lasso_trace_1.txt,TERMINATING,"5,1","180,05","362,23","547,38",6,TERMINATING,28,25,53,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bubbleSort.t2.c/lasso_trace_1.txt,TERMINATING,"7,48","585,14","736,18","1328,8",10,TERMINATING,44,13,57,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bubbleSort.t2.c/lasso_trace_5.txt,TERMINATING,"0,29","210,62","320,78","531,69",11,TERMINATING,92,25,117,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BubblesortWithoutArrays_true-termination.c/lasso_trace_1.txt,TERMINATING,"3,41","179,76","71,02","254,19",7,TERMINATING,7,2,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BubblesortWithoutArrays_true-termination.c/lasso_trace_2.txt,TERMINATING,"2,03","130,5","282,9","415,43",8,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Buffer_overFlow_in_loop_nonSecurity.c/lasso_trace_1.txt,TERMINATING,"2,33","134,84","139,33","276,5",6,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Buffer_overFlow_in_loop_Security.c/lasso_trace_1.txt,TERMINATING,"4,59","274,48","186,36","465,43",4,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug-double-call.bpl/lasso_trace_1.txt,TERMINATING,"2,02","39,54","36,87","78,43",4,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug-FalseStemFeasible.c/lasso_trace_1.txt,TERMINATING,"3,9","65,8",0,"69,7",6,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug-old-stmt-3.bpl/lasso_trace_1.txt,TERMINATING,"2,09","49,32","36,3","87,71",4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug02_isEmptyHeuristic_recursion.c/lasso_trace_1.txt,TERMINATING,"8,78","397,83","417,35","823,96",8,TERMINATING,6,4,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug02_isEmptyHeuristic_recursion.c/lasso_trace_2.txt,TERMINATING,"2,18","304,44","336,86","643,48",9,TERMINATING,9,4,13,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug02_isEmptyHeuristic_recursion.c/lasso_trace_3.txt,TERMINATING,"1,86","355,09","228,02","584,97",10,TERMINATING,13,4,17,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug02_isEmptyHeuristic_recursion.c/lasso_trace_5.txt,TERMINATING,"3,05","203,67","127,95","334,67",7,TERMINATING,14,8,22,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug02_isEmptyHeuristic_recursion.c/lasso_trace_6.txt,TERMINATING,"1,91","232,12","130,2","364,23",10,TERMINATING,15,4,19,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_bug06_IsEmptyHeuristic.c/lasso_trace_2.txt,TERMINATING,"1,9","88,26","71,33","161,49",5,TERMINATING,5,4,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugDoubleLabel.c/lasso_trace_1.txt,TERMINATING,"4,15","108,69","120,45","233,29",5,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugInterpolantConsolidation01.bpl/lasso_trace_1.txt,TERMINATING,"2,09","42,24","35,46","79,79",6,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugMapElimination01-SameAuxVarBug_simple.bpl/lasso_trace_1.txt,TERMINATING,"1,98","48,06",0,"50,04",5,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugMapElimination02-StoreInIndex.bpl/lasso_trace_1.txt,TERMINATING,"1,98","46,14",0,"48,12",8,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugMapElimination03-LossOfPrecision.bpl/lasso_trace_1.txt,TERMINATING,"0,51","45,38",0,"45,89",5,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugMapElimination05-UnsoundnessSimple.bpl/lasso_trace_1.txt,TERMINATING,"2,42","42,07",0,"44,49",4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugOldVars01-simplified.c/lasso_trace_1.txt,TERMINATING,"1,74","86,69","63,39","151,82",7,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugOldVars01.c/lasso_trace_1.txt,TERMINATING,"3,68","277,14","226,83","507,65",6,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugOldVars02.bpl/lasso_trace_1.txt,TERMINATING,2,"63,1","41,21","106,31",6,TERMINATING,4,1,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugOldVars03.bpl/lasso_trace_1.txt,TERMINATING,"2,41","82,27",0,"84,68",8,TERMINATING,4,1,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugOldVars04.bpl/lasso_trace_1.txt,TERMINATING,"1,91","44,2","31,83","77,94",5,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugRewriteArrays02.bpl/lasso_trace_1.txt,TERMINATING,"2,05","81,45",0,"83,5",6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_BugRewriteArrays03.bpl/lasso_trace_1.txt,TERMINATING,"1,97","118,24",0,"120,21",13,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_builtin_return_address.c/lasso_trace_1.txt,TERMINATING,"10,99","335,38","668,6","1014,97",5,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_byron-1.t2.c/lasso_trace_1.txt,TERMINATING,"3,05","753,44","621,28","1377,77",9,TERMINATING,33,13,46,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_byron-2.t2.c/lasso_trace_1.txt,TERMINATING,"6,69","993,45","1636,4","2636,54",9,TERMINATING,40,28,68,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_byron-2.t2.c/lasso_trace_2.txt,TERMINATING,"0,4","131,84","93,33","225,57",12,TERMINATING,73,42,115,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_byron-2.t2.c/lasso_trace_3.txt,TERMINATING,"0,46","59,52","98,68","158,66",30,TERMINATING,89,28,117,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_byron-3.t2.c/lasso_trace_1.txt,TERMINATING,"2,89","902,35","114,38","1019,62",15,TERMINATING,28,13,41,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_byron-4.t2.c/lasso_trace_3.txt,TERMINATING,"2,14","245,76","226,03","473,93",10,TERMINATING,37,45,82,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01_assume_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,"7,53","136,62","92,86","237,01",8,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01_assume_false-no-overflow.c/lasso_trace_2.txt,TERMINATING,"1,22","151,94","44,73","197,89",7,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01_assume_no-overflow.c/lasso_trace_1.txt,TERMINATING,"1,94","78,37","60,24","140,55",9,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01_assume_no-overflow.c/lasso_trace_2.txt,TERMINATING,"0,56","88,79","31,09","120,44",11,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01_assume_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,97","99,59","44,98","147,54",6,TERMINATING,7,2,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01_assume_true-termination.c/lasso_trace_2.txt,TERMINATING,"1,09","163,65","156,74","321,48",6,TERMINATING,8,2,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01_assume.c/lasso_trace_1.txt,TERMINATING,"3,88","164,08","102,04",270,8,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01_assume.c/lasso_trace_2.txt,TERMINATING,"1,46","156,5","50,24","208,2",7,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01-no-inv_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,"3,12","102,97","77,55","183,64",7,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01-no-inv_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,06","46,36","34,16","82,58",5,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01-no-inv_true-termination.c/lasso_trace_1.txt,TERMINATING,"3,25","116,85","82,22","202,32",6,TERMINATING,7,2,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01-no-inv.c/lasso_trace_1.txt,TERMINATING,"2,04","45,9","34,02","81,96",5,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.01.c/lasso_trace_1.txt,TERMINATING,"8,47","111,78","98,27","218,52",7,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.02_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,"16,82","739,85","463,72","1220,39",7,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_c.02_false-no-overflow.c/lasso_trace_2.txt,TERMINATING,7,"346,24","664,67","1017,91",8,TERMINATING,6,1,7,Affine Template / Affine Template
