nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
3266	0.52	37.83	6.00	TERMINATING	6	1	7	Affine template / Affine template
3267	0.46	33.73	7.00	TERMINATING	17	1	18	Affine template / Affine template
3268	1.97	49.10	8.00	TERMINATING	1	1	2	Affine template / Affine template
3269	2.12	39.13	11.00	TERMINATING	0	8	8	Affine template / Affine template
3270	2.75	123.18	32.00	TERMINATING	7	6	13	Affine template / Affine template
3271	1.91	48.90	5.00	TERMINATING	1	1	2	Affine template / Affine template
3272	2.97	54.23	7.00	TERMINATING	5	1	6	Affine template / Affine template
3273	1.71	27.75	7.00	TERMINATING	0	4	4	Affine template / Affine template
3274	0.62	44.70	8.00	TERMINATING	3	3	6	Affine template / Affine template
3275	0.47	38.45	9.00	TERMINATING	4	4	8	Affine template / Affine template
3276	0.33	36.81	10.00	TERMINATING	30	3	33	Affine template / Affine template
3277	2.81	58.33	6.00	TERMINATING	92	17	109	Affine template / Affine template
3278	0.49	45.28	11.00	TERMINATING	6	4	10	Affine template / Affine template
3279	2.29	84.44	13.00	TERMINATING	1	2	3	Affine template / Affine template
3280	0.85	94.95	13.00	TERMINATING	2	4	6	Affine template / Affine template
3281	0.64	54.61	17.00	TERMINATING	8	4	12	Affine template / Affine template
3282	2.39	115.80	31.00	TERMINATING	7	8	15	Affine template / Affine template
3283	1.89	102.56	14.00	TERMINATING	5	1	6	Affine template / Affine template
3284	2.63	406.00	71.00	TERMINATING	15	10	25	2 template / Nested template
3285	1.38	84.17	61.00	TERMINATING	22	7	29	Affine template / Affine template
3286	1.56	280.64	76.00	TERMINATING	29	10	39	2 template / Nested template
3287	2.26	162.14	13.00	TERMINATING	6	2	8	2 template / Nested template
3288	0.39	40.90	11.00	TERMINATING	8	1	9	Affine template / Affine template
3289	0.39	100.20	17.00	TERMINATING	9	2	11	2 template / Nested template
3290	0.39	42.77	12.00	TERMINATING	10	3	13	Affine template / Affine template
3291	0.33	35.22	11.00	TERMINATING	11	1	12	Affine template / Affine template
3292	2.06	106.11	12.00	TERMINATING	9	3	12	Affine template / Affine template
3293	1.98	97.26	13.00	TERMINATING	7	5	12	Affine template / Affine template
3294	1.93	62.41	8.00	TERMINATING	7	4	11	Affine template / Affine template
3295	0.35	36.40	8.00	TERMINATING	11	8	19	Affine template / Affine template
3296	0.31	40.54	11.00	TERMINATING	13	4	17	Affine template / Affine template
3297	1.71	65.21	9.00	TERMINATING	7	3	10	Affine template / Affine template
3298	0.77	50.17	15.00	TERMINATING	9	4	13	Affine template / Affine template
3299	0.34	48.17	16.00	TERMINATING	13	3	16	Affine template / Affine template
3300	0.28	45.39	16.00	TERMINATING	16	3	19	Affine template / Affine template
3301	0.78	36.20	10.00	TERMINATING	14	4	18	Affine template / Affine template
3302	0.31	41.13	8.00	TERMINATING	17	4	21	Affine template / Affine template
3303	2.04	107.27	14.00	TERMINATING	7	3	10	Affine template / Affine template
3304	0.46	74.57	13.00	TERMINATING	10	3	13	Affine template / Affine template
3305	1.92	105.43	15.00	TERMINATING	5	1	6	Affine template / Affine template
3306	2.24	57.78	9.00	TERMINATING	5	1	6	Affine template / Affine template
3307	3.76	151.54	20.00	TERMINATING	5	1	6	Affine template / Affine template
3308	2.06	120.56	13.00	TERMINATING	5	1	6	Affine template / Affine template
3309	1.96	132.11	13.00	TERMINATING	5	1	6	2 template / Nested template
3310	1.91	45.80	5.00	TERMINATING	5	1	6	Affine template / Affine template
3311	1.84	57.15	7.00	TERMINATING	8	3	11	Affine template / Affine template
3312	1.83	62.78	8.00	TERMINATING	8	3	11	Affine template / Affine template
3313	2.13	73.58	10.00	TERMINATING	5	3	8	Affine template / Affine template
3314	0.59	82.26	34.00	TERMINATING	30	5	35	Affine template / Affine template
3315	0.43	82.21	33.00	TERMINATING	33	5	38	Affine template / Affine template
3316	0.55	79.58	40.00	TERMINATING	36	5	41	Affine template / Affine template
3317	0.49	82.55	35.00	TERMINATING	39	5	44	Affine template / Affine template
3318	0.61	89.35	35.00	TERMINATING	42	5	47	Affine template / Affine template
3319	0.60	75.60	40.00	TERMINATING	45	5	50	Affine template / Affine template
3320	0.58	91.04	48.00	TERMINATING	48	5	53	Affine template / Affine template
3321	0.63	79.83	48.00	TERMINATING	51	5	56	Affine template / Affine template
3322	0.62	84.54	52.00	TERMINATING	54	5	59	Affine template / Affine template
3323	0.62	86.51	49.00	TERMINATING	57	5	62	Affine template / Affine template
3324	0.61	57.56	17.00	TERMINATING	6	5	11	Affine template / Affine template
3325	0.70	98.52	51.00	TERMINATING	60	5	65	Affine template / Affine template
3326	0.68	101.37	54.00	TERMINATING	63	5	68	Affine template / Affine template
3327	0.67	92.25	56.00	TERMINATING	66	5	71	Affine template / Affine template
3328	0.51	114.82	60.00	TERMINATING	69	5	74	Affine template / Affine template
3329	0.62	95.16	61.00	TERMINATING	72	5	77	Affine template / Affine template
3330	0.77	104.63	69.00	TERMINATING	75	5	80	Affine template / Affine template
3331	0.74	109.76	72.00	TERMINATING	78	5	83	Affine template / Affine template
3332	0.61	103.31	72.00	TERMINATING	81	5	86	Affine template / Affine template
3333	0.92	155.15	75.00	TERMINATING	84	5	89	Affine template / Affine template
3334	0.68	172.96	79.00	TERMINATING	87	5	92	Affine template / Affine template
3335	0.46	65.04	21.00	TERMINATING	9	5	14	Affine template / Affine template
3336	1.22	101.17	81.00	TERMINATING	90	5	95	Affine template / Affine template
3337	0.81	109.31	83.00	TERMINATING	93	5	98	Affine template / Affine template
3338	0.80	103.15	90.00	TERMINATING	96	5	101	Affine template / Affine template
3339	1.05	114.15	87.00	TERMINATING	99	5	104	Affine template / Affine template
3340	0.81	125.22	95.00	TERMINATING	102	5	107	Affine template / Affine template
3341	0.82	115.58	101.00	TERMINATING	105	5	110	Affine template / Affine template
3342	0.85	144.04	103.00	TERMINATING	108	5	113	Affine template / Affine template
3343	0.86	125.64	101.00	TERMINATING	111	5	116	Affine template / Affine template
3344	0.89	128.40	107.00	TERMINATING	114	5	119	Affine template / Affine template
3345	0.82	142.11	106.00	TERMINATING	117	5	122	Affine template / Affine template
3346	0.52	59.67	19.00	TERMINATING	12	5	17	Affine template / Affine template
3347	0.85	131.79	108.00	TERMINATING	120	5	125	Affine template / Affine template
3348	0.85	133.28	127.00	TERMINATING	123	5	128	Affine template / Affine template
3349	0.52	54.35	27.00	TERMINATING	15	5	20	Affine template / Affine template
3350	0.56	63.74	25.00	TERMINATING	18	5	23	Affine template / Affine template
3351	0.53	65.77	23.00	TERMINATING	21	5	26	Affine template / Affine template
3352	0.56	58.84	26.00	TERMINATING	24	5	29	Affine template / Affine template
3353	0.55	64.55	32.00	TERMINATING	27	5	32	Affine template / Affine template
3354	1.93	88.38	23.00	TERMINATING	5	5	10	Affine template / Affine template
3355	2.61	112.78	38.00	TERMINATING	1	3	4	Affine template / Affine template
3356	0.49	2519.39	31.00	TERMINATING	6	1	7	2 template / Affine template
3357	1.94	57.60	10.00	TERMINATING	5	2	7	Affine template / Affine template
3358	0.39	47.84	10.00	TERMINATING	6	1	7	Affine template / Affine template
3359	1.77	62.03	11.00	TERMINATING	5	3	8	Affine template / Affine template
3360	0.36	41.93	11.00	TERMINATING	6	1	7	Affine template / Affine template
3361	2.51	47.15	5.00	TERMINATING	5	1	6	Affine template / Affine template
3362	1.83	53.23	8.00	TERMINATING	24	13	37	Affine template / Affine template
3363	0.29	47.67	11.00	TERMINATING	456	13	469	Affine template / Affine template
3364	0.33	61.07	11.00	TERMINATING	491	13	504	Affine template / Affine template
3365	0.30	53.09	10.00	TERMINATING	674	13	687	Affine template / Affine template
3366	0.36	52.49	9.00	TERMINATING	735	13	748	Affine template / Affine template
3367	0.25	57.99	16.00	TERMINATING	996	13	1009	Affine template / Affine template
3368	0.28	66.60	13.00	TERMINATING	1083	13	1096	Affine template / Affine template
3369	0.32	47.78	9.00	TERMINATING	285	13	298	Affine template / Affine template
3370	0.27	44.24	10.00	TERMINATING	307	13	320	Affine template / Affine template
3371	0.25	49.41	8.00	TERMINATING	342	13	355	Affine template / Affine template
3372	0.44	47.27	10.00	TERMINATING	356	13	369	Affine template / Affine template
3373	1.72	42.12	5.00	TERMINATING	5	1	6	Affine template / Affine template
3374	1.56	49.32	5.00	TERMINATING	20	18	38	Affine template / Affine template
3375	0.92	77.94	18.00	TERMINATING	23	22	45	Affine template / Affine template
3376	1.90	50.47	6.00	TERMINATING	5	1	6	Affine template / Affine template
3377	0.39	50.60	21.00	TERMINATING	156	91	247	Affine template / Affine template
3378	1.80	74.16	10.00	TERMINATING	56	40	96	Affine template / Affine template
3379	0.50	103.85	34.00	TERMINATING	94	26	120	Affine template / Affine template
3380	0.37	48.53	14.00	TERMINATING	95	40	135	Affine template / Affine template
3381	0.32	51.03	10.00	TERMINATING	105	17	122	Affine template / Affine template
3382	0.33	59.40	10.00	TERMINATING	109	17	126	Affine template / Affine template
3383	0.48	53.15	18.00	TERMINATING	156	91	247	Affine template / Affine template
3384	2.13	77.15	10.00	TERMINATING	56	40	96	Affine template / Affine template
3385	0.45	121.19	36.00	TERMINATING	94	26	120	Affine template / Affine template
3386	0.47	48.37	14.00	TERMINATING	95	40	135	Affine template / Affine template
3387	0.36	49.75	9.00	TERMINATING	105	17	122	Affine template / Affine template
3388	0.29	50.43	10.00	TERMINATING	109	17	126	Affine template / Affine template
3389	1.76	60.35	10.00	TERMINATING	56	40	96	Affine template / Affine template
3390	0.46	63.83	12.00	TERMINATING	65	55	120	Affine template / Affine template
3391	0.38	47.39	11.00	TERMINATING	69	26	95	Affine template / Affine template
3392	0.36	44.49	10.00	TERMINATING	105	17	122	Affine template / Affine template
3393	0.36	46.93	9.00	TERMINATING	109	17	126	Affine template / Affine template
3394	1.90	52.64	5.00	TERMINATING	5	2	7	Affine template / Affine template
3395	1.52	74.11	11.00	TERMINATING	112	13	125	Affine template / Affine template
3396	0.37	74.52	15.00	TERMINATING	806	17	823	Affine template / Affine template
3397	0.40	79.74	19.00	TERMINATING	906	17	923	Affine template / Affine template
3398	0.51	61.64	11.00	TERMINATING	139	17	156	Affine template / Affine template
3399	2.11	1030.41	94.00	TERMINATING	12	6	18	Affine template / Affine template
3400	2.43	144.70	15.00	TERMINATING	5	1	6	Affine template / Affine template
3401	2.23	194.58	17.00	TERMINATING	5	1	6	Affine template / Affine template
3402	0.21	34.95	5.00	TERMINATING	124	13	137	Affine template / Affine template
3403	0.24	38.78	7.00	TERMINATING	468	457	925	Affine template / Affine template
3404	0.23	38.12	8.00	TERMINATING	481	87	568	Affine template / Affine template
3405	0.24	38.70	6.00	TERMINATING	494	13	507	Affine template / Affine template
3406	0.27	41.40	8.00	TERMINATING	581	13	594	Affine template / Affine template
3407	0.28	39.14	7.00	TERMINATING	938	87	1025	Affine template / Affine template
3408	1.45	52.88	7.00	TERMINATING	24	87	111	Affine template / Affine template
3409	0.32	45.63	6.00	TERMINATING	37	13	50	Affine template / Affine template
3410	1.59	48.55	6.00	TERMINATING	52	362	414	Affine template / Affine template
3411	0.31	41.16	7.00	TERMINATING	65	17	82	Affine template / Affine template
3412	0.27	37.39	6.00	TERMINATING	427	17	444	Affine template / Affine template
3413	2.08	76.71	8.00	TERMINATING	1	2	3	Affine template / Affine template
3414	0.36	96.22	27.00	TERMINATING	51	48	99	Affine template / Affine template
3415	1.67	26.59	5.00	TERMINATING	0	3	3	Affine template / Affine template
3416	0.44	39.97	6.00	TERMINATING	2	3	5	Affine template / Affine template
3417	0.40	42.26	9.00	TERMINATING	9	9	18	Affine template / Affine template
3418	0.30	39.66	7.00	TERMINATING	47	9	56	Affine template / Affine template
3419	2.33	56.95	9.00	TERMINATING	24	10	34	Affine template / Affine template
3420	0.47	83.93	27.00	TERMINATING	31	14	45	Affine template / Affine template
3421	0.24	38.11	8.00	TERMINATING	52	10	62	Affine template / Affine template
3422	0.29	34.16	7.00	TERMINATING	52	24	76	Affine template / Affine template
3423	0.37	49.32	8.00	TERMINATING	62	24	86	Affine template / Affine template
3424	0.30	67.62	24.00	TERMINATING	79	14	93	Affine template / Affine template
3425	2.08	70.60	16.00	TERMINATING	36	15	51	Affine template / Affine template
3426	0.29	39.96	11.00	TERMINATING	116	122	238	Affine template / Affine template
3427	0.49	53.89	16.00	TERMINATING	48	19	67	Affine template / Affine template
3428	0.42	106.59	30.00	TERMINATING	70	26	96	Affine template / Affine template
3429	0.35	40.70	10.00	TERMINATING	93	48	141	Affine template / Affine template
3430	0.28	45.97	10.00	TERMINATING	116	74	190	Affine template / Affine template
3431	2.00	67.31	7.00	TERMINATING	6	3	9	Affine template / Affine template
3432	0.49	41.19	8.00	TERMINATING	13	9	22	Affine template / Affine template
3433	0.29	31.95	6.00	TERMINATING	48	9	57	Affine template / Affine template
3434	1.92	50.13	8.00	TERMINATING	6	3	9	Affine template / Affine template
3435	0.45	44.62	9.00	TERMINATING	13	9	22	Affine template / Affine template
3436	0.32	31.94	7.00	TERMINATING	36	9	45	Affine template / Affine template
3437	2.04	127.52	16.00	TERMINATING	5	1	6	Affine template / Affine template
3438	2.44	53.54	7.00	TERMINATING	6	3	9	Affine template / Affine template
3439	0.50	43.34	8.00	TERMINATING	13	9	22	Affine template / Affine template
3440	0.29	30.49	6.00	TERMINATING	36	9	45	Affine template / Affine template
3441	1.90	118.78	16.00	TERMINATING	5	1	6	Affine template / Affine template
3442	1.96	85.14	15.00	TERMINATING	5	1	6	Affine template / Affine template
3443	2.18	3031.11	136.00	TERMINATING	0	11	11	Affine template / Affine template
3444	3.62	60.01	11.00	TERMINATING	5	1	6	Affine template / Affine template
3445	1.95	119.62	28.00	TERMINATING	5	1	6	Affine template / Affine template
3446	2.05	75.60	12.00	TERMINATING	5	1	6	Affine template / Affine template
3447	0.52	54.65	10.00	TERMINATING	6	2	8	Affine template / Affine template
3448	2.14	127.83	21.00	TERMINATING	6	2	8	Affine template / Affine template
3449	0.99	914.30	165.00	TERMINATING	9	4	13	Affine template / Affine template
3450	0.76	37.69	7.00	TERMINATING	15	4	19	Affine template / Affine template
3451	0.37	34.88	7.00	TERMINATING	8	4	12	Affine template / Affine template
3452	2.20	66.45	9.00	TERMINATING	1	2	3	Affine template / Affine template
3453	1.79	29.00	5.00	TERMINATING	0	5	5	Affine template / Affine template
3454	0.30	20.18	4.00	TERMINATING	0	5	5	Affine template / Affine template
3455	1.59	24.45	5.00	TERMINATING	0	9	9	Affine template / Affine template
3456	0.30	17.91	5.00	TERMINATING	0	9	9	Affine template / Affine template
3457	0.25	24.69	5.00	TERMINATING	0	9	9	Affine template / Affine template
3458	0.24	16.08	5.00	TERMINATING	0	9	9	Affine template / Affine template
3459	1.96	55.20	6.00	TERMINATING	6	6	12	Affine template / Affine template
3460	1.91	63.08	6.00	TERMINATING	6	6	12	Affine template / Affine template
3461	0.47	42.06	9.00	TERMINATING	28	24	52	Affine template / Affine template
3462	2.03	73.86	11.00	TERMINATING	6	1	7	Affine template / Affine template
3463	1.82	49.31	5.00	TERMINATING	20	18	38	Affine template / Affine template
3464	1.86	46.96	5.00	TERMINATING	16	9	25	Affine template / Affine template
3465	1.97	62.65	7.00	TERMINATING	24	27	51	Affine template / Affine template
3466	0.53	42.68	10.00	TERMINATING	28	28	56	Affine template / Affine template
3467	0.31	37.47	9.00	TERMINATING	36	31	67	Affine template / Affine template
3468	3.29	56.75	9.00	TERMINATING	32	18	50	Affine template / Affine template
3469	1.75	77.04	11.00	TERMINATING	68	18	86	Affine template / Affine template
3470	1.79	65.71	8.00	TERMINATING	28	19	47	Affine template / Affine template
3471	1.81	72.59	10.00	TERMINATING	74	29	103	Affine template / Affine template
3472	0.33	55.73	14.00	TERMINATING	375	29	404	Affine template / Affine template
3473	0.41	157.01	47.00	TERMINATING	385	43	428	Affine template / Affine template
3474	0.49	142.25	59.00	TERMINATING	526	119	645	Affine template / Affine template
3475	0.55	283.76	75.00	TERMINATING	460	479	939	Affine template / Affine template
3476	0.41	199.81	82.00	TERMINATING	460	528	988	Affine template / Affine template
3477	0.51	152.17	63.00	TERMINATING	499	453	952	Affine template / Affine template
3478	0.38	63.73	13.00	TERMINATING	106	43	149	Affine template / Affine template
3479	0.40	127.69	45.00	TERMINATING	115	57	172	Affine template / Affine template
3480	0.38	159.74	54.00	TERMINATING	228	119	347	Affine template / Affine template
3481	1.62	65.37	11.00	TERMINATING	74	34	108	Affine template / Affine template
3482	0.37	67.93	25.00	TERMINATING	317	124	441	Affine template / Affine template
3483	0.62	137.99	41.00	TERMINATING	372	34	406	Affine template / Affine template
3484	0.55	164.40	45.00	TERMINATING	400	48	448	Affine template / Affine template
3485	0.48	166.29	71.00	TERMINATING	481	124	605	Affine template / Affine template
3486	0.42	133.38	35.00	TERMINATING	77	48	125	Affine template / Affine template
3487	1.73	146.63	20.00	TERMINATING	470	55	525	Affine template / Affine template
3488	0.76	94.62	16.00	TERMINATING	469	17	486	Affine template / Affine template
3489	0.58	112.09	21.00	TERMINATING	482	55	537	Affine template / Affine template
3490	1.67	100.56	10.00	TERMINATING	301	18	319	Affine template / Affine template
3491	0.53	89.08	14.00	TERMINATING	318	53	371	Affine template / Affine template
3492	0.41	84.52	14.00	TERMINATING	335	25	360	Affine template / Affine template
3493	0.39	70.54	11.00	TERMINATING	348	22	370	Affine template / Affine template
3494	0.36	76.72	12.00	TERMINATING	361	13	374	Affine template / Affine template
3495	1.68	85.46	11.00	TERMINATING	301	18	319	Affine template / Affine template
3496	0.69	84.05	14.00	TERMINATING	318	53	371	Affine template / Affine template
3497	0.47	80.34	13.00	TERMINATING	335	25	360	Affine template / Affine template
3498	1.75	84.19	12.00	TERMINATING	277	18	295	Affine template / Affine template
3499	0.47	81.79	14.00	TERMINATING	294	53	347	Affine template / Affine template
3500	0.42	70.58	11.00	TERMINATING	311	25	336	Affine template / Affine template
3501	1.65	89.12	12.00	TERMINATING	277	18	295	Affine template / Affine template
3502	0.47	78.95	14.00	TERMINATING	294	53	347	Affine template / Affine template
3503	0.41	72.29	12.00	TERMINATING	311	25	336	Affine template / Affine template
3504	1.88	73.54	14.00	TERMINATING	121	28	149	Affine template / Affine template
3505	2.03	79.76	15.00	TERMINATING	112	28	140	Affine template / Affine template
3506	2.14	74.15	13.00	TERMINATING	116	28	144	Affine template / Affine template
3507	1.93	59.13	8.00	TERMINATING	37	19	56	Affine template / Affine template
3508	2.03	59.17	7.00	TERMINATING	41	19	60	Affine template / Affine template
3509	0.31	46.37	8.00	TERMINATING	6	1	7	Affine template / Affine template
3510	1.65	52.19	5.00	TERMINATING	6	9	15	Affine template / Affine template
3511	0.76	46.26	6.00	TERMINATING	12	3	15	Affine template / Affine template
3512	0.26	38.23	9.00	TERMINATING	14	3	17	Affine template / Affine template
3513	2.10	45.78	5.00	TERMINATING	6	3	9	Affine template / Affine template
3514	1.55	46.43	6.00	TERMINATING	6	27	33	Affine template / Affine template
3515	0.67	35.67	6.00	TERMINATING	12	3	15	Affine template / Affine template
3516	1.78	93.48	9.00	TERMINATING	7	3	10	Affine template / Affine template
3517	1.82	87.54	9.00	TERMINATING	7	3	10	Affine template / Affine template
3518	2.16	51.74	8.00	TERMINATING	52	42	94	Affine template / Affine template
3519	0.41	65.53	17.00	TERMINATING	81	26	107	Affine template / Affine template
3520	0.34	48.58	18.00	TERMINATING	123	26	149	Affine template / Affine template
3521	0.41	38.72	7.00	TERMINATING	92	27	119	Affine template / Affine template
3522	0.28	51.46	7.00	TERMINATING	92	27	119	Affine template / Affine template
3523	0.26	39.45	7.00	TERMINATING	92	27	119	Affine template / Affine template
3524	0.30	37.77	8.00	TERMINATING	92	27	119	Affine template / Affine template
3525	0.30	44.26	7.00	TERMINATING	92	27	119	Affine template / Affine template
3526	0.37	40.12	7.00	TERMINATING	92	27	119	Affine template / Affine template
3527	0.32	43.03	7.00	TERMINATING	92	27	119	Affine template / Affine template
3528	0.38	50.56	7.00	TERMINATING	92	27	119	Affine template / Affine template
3529	0.34	39.26	7.00	TERMINATING	92	27	119	Affine template / Affine template
3530	0.33	46.03	7.00	TERMINATING	92	27	119	Affine template / Affine template
3531	0.26	45.30	7.00	TERMINATING	92	27	119	Affine template / Affine template
3532	0.35	40.88	7.00	TERMINATING	92	27	119	Affine template / Affine template
3533	0.30	54.76	8.00	TERMINATING	92	27	119	Affine template / Affine template
3534	0.33	37.92	7.00	TERMINATING	92	27	119	Affine template / Affine template
3535	0.42	39.68	7.00	TERMINATING	92	27	119	Affine template / Affine template
3536	0.32	38.71	7.00	TERMINATING	92	27	119	Affine template / Affine template
3537	0.29	40.59	8.00	TERMINATING	92	27	119	Affine template / Affine template
3538	0.33	39.27	7.00	TERMINATING	92	27	119	Affine template / Affine template
3539	0.32	37.04	8.00	TERMINATING	92	27	119	Affine template / Affine template
3540	0.33	42.30	7.00	TERMINATING	92	27	119	Affine template / Affine template
3541	0.26	47.34	7.00	TERMINATING	92	27	119	Affine template / Affine template
3542	0.32	41.88	8.00	TERMINATING	92	27	119	Affine template / Affine template
3543	0.29	37.27	7.00	TERMINATING	92	27	119	Affine template / Affine template
3544	0.31	37.44	7.00	TERMINATING	92	27	119	Affine template / Affine template
3545	0.29	38.04	7.00	TERMINATING	92	27	119	Affine template / Affine template
3546	0.29	45.46	7.00	TERMINATING	92	27	119	Affine template / Affine template
3547	0.33	37.80	7.00	TERMINATING	92	27	119	Affine template / Affine template
3548	0.33	39.56	8.00	TERMINATING	92	27	119	Affine template / Affine template
3549	0.30	38.35	8.00	TERMINATING	92	27	119	Affine template / Affine template
3550	0.30	37.85	8.00	TERMINATING	92	27	119	Affine template / Affine template
3551	0.39	46.83	8.00	TERMINATING	92	27	119	Affine template / Affine template
3552	0.36	38.51	7.00	TERMINATING	92	27	119	Affine template / Affine template
3553	0.24	37.29	7.00	TERMINATING	92	27	119	Affine template / Affine template
3554	0.34	42.12	8.00	TERMINATING	92	27	119	Affine template / Affine template
3555	0.27	39.21	9.00	TERMINATING	92	27	119	Affine template / Affine template
3556	0.41	40.15	7.00	TERMINATING	92	27	119	Affine template / Affine template
3557	0.28	37.69	7.00	TERMINATING	92	27	119	Affine template / Affine template
3558	0.29	37.93	7.00	TERMINATING	92	27	119	Affine template / Affine template
3559	0.27	39.32	8.00	TERMINATING	92	27	119	Affine template / Affine template
3560	0.28	46.31	7.00	TERMINATING	92	27	119	Affine template / Affine template
3561	0.29	46.69	7.00	TERMINATING	92	27	119	Affine template / Affine template
3562	0.27	37.86	7.00	TERMINATING	92	27	119	Affine template / Affine template
3563	0.27	42.92	7.00	TERMINATING	92	27	119	Affine template / Affine template
3564	0.27	40.87	7.00	TERMINATING	92	27	119	Affine template / Affine template
3565	0.29	40.66	7.00	TERMINATING	92	27	119	Affine template / Affine template
3566	0.28	38.31	7.00	TERMINATING	92	27	119	Affine template / Affine template
3567	0.28	43.23	8.00	TERMINATING	92	27	119	Affine template / Affine template
3568	0.27	56.50	8.00	TERMINATING	92	27	119	Affine template / Affine template
3569	0.38	40.82	7.00	TERMINATING	92	27	119	Affine template / Affine template
3570	0.32	39.22	7.00	TERMINATING	92	27	119	Affine template / Affine template
3571	0.25	39.86	9.00	TERMINATING	92	27	119	Affine template / Affine template
3572	0.24	37.46	7.00	TERMINATING	92	27	119	Affine template / Affine template
3573	0.25	39.50	7.00	TERMINATING	92	27	119	Affine template / Affine template
3574	0.28	36.75	7.00	TERMINATING	92	27	119	Affine template / Affine template
3575	0.28	41.21	7.00	TERMINATING	92	27	119	Affine template / Affine template
3576	0.29	44.10	8.00	TERMINATING	92	27	119	Affine template / Affine template
3577	0.31	44.79	8.00	TERMINATING	92	27	119	Affine template / Affine template
3578	0.34	38.83	7.00	TERMINATING	92	27	119	Affine template / Affine template
3579	0.32	37.49	8.00	TERMINATING	92	27	119	Affine template / Affine template
3580	0.28	37.54	7.00	TERMINATING	92	27	119	Affine template / Affine template
3581	0.26	40.98	7.00	TERMINATING	92	27	119	Affine template / Affine template
3582	0.29	37.55	7.00	TERMINATING	92	27	119	Affine template / Affine template
3583	0.26	38.80	8.00	TERMINATING	92	27	119	Affine template / Affine template
3584	0.24	38.21	7.00	TERMINATING	92	27	119	Affine template / Affine template
3585	0.29	38.40	7.00	TERMINATING	92	27	119	Affine template / Affine template
3586	0.26	38.48	7.00	TERMINATING	92	27	119	Affine template / Affine template
3587	0.31	37.74	8.00	TERMINATING	92	27	119	Affine template / Affine template
3588	0.32	40.19	7.00	TERMINATING	92	27	119	Affine template / Affine template
3589	0.29	44.79	7.00	TERMINATING	92	27	119	Affine template / Affine template
3590	0.27	35.91	11.00	TERMINATING	92	27	119	Affine template / Affine template
3591	0.29	37.77	7.00	TERMINATING	92	27	119	Affine template / Affine template
3592	0.23	40.24	8.00	TERMINATING	92	27	119	Affine template / Affine template
3593	0.26	36.04	8.00	TERMINATING	92	27	119	Affine template / Affine template
3594	0.27	38.32	9.00	TERMINATING	92	27	119	Affine template / Affine template
3595	0.28	37.94	9.00	TERMINATING	92	27	119	Affine template / Affine template
3596	0.24	46.40	7.00	TERMINATING	92	27	119	Affine template / Affine template
3597	0.26	36.60	9.00	TERMINATING	92	27	119	Affine template / Affine template
3598	0.26	38.82	8.00	TERMINATING	92	27	119	Affine template / Affine template
3599	0.25	39.86	8.00	TERMINATING	92	27	119	Affine template / Affine template
3600	0.25	39.14	7.00	TERMINATING	92	27	119	Affine template / Affine template
3601	0.25	37.17	7.00	TERMINATING	92	27	119	Affine template / Affine template
3602	0.34	38.57	7.00	TERMINATING	92	27	119	Affine template / Affine template
3603	0.29	36.88	8.00	TERMINATING	92	27	119	Affine template / Affine template
3604	0.30	39.13	8.00	TERMINATING	92	27	119	Affine template / Affine template
3605	0.25	40.79	8.00	TERMINATING	92	27	119	Affine template / Affine template
3606	0.25	38.02	7.00	TERMINATING	92	27	119	Affine template / Affine template
3607	0.30	39.48	7.00	TERMINATING	92	27	119	Affine template / Affine template
3608	0.26	40.18	7.00	TERMINATING	92	27	119	Affine template / Affine template
3609	0.24	37.70	7.00	TERMINATING	92	27	119	Affine template / Affine template
3610	0.32	36.57	7.00	TERMINATING	92	27	119	Affine template / Affine template
3611	0.26	37.15	8.00	TERMINATING	92	27	119	Affine template / Affine template
3612	0.24	36.83	7.00	TERMINATING	92	27	119	Affine template / Affine template
3613	0.28	36.57	7.00	TERMINATING	92	27	119	Affine template / Affine template
3614	0.24	38.06	7.00	TERMINATING	92	27	119	Affine template / Affine template
3615	0.27	36.17	7.00	TERMINATING	92	27	119	Affine template / Affine template
3616	0.25	36.55	8.00	TERMINATING	92	27	119	Affine template / Affine template
3617	0.33	37.11	7.00	TERMINATING	92	27	119	Affine template / Affine template
3618	0.36	37.81	7.00	TERMINATING	92	27	119	Affine template / Affine template
3619	0.28	39.12	7.00	TERMINATING	92	27	119	Affine template / Affine template
3620	0.34	39.38	8.00	TERMINATING	92	27	119	Affine template / Affine template
3621	0.23	39.41	9.00	TERMINATING	92	27	119	Affine template / Affine template
3622	0.26	42.45	8.00	TERMINATING	92	27	119	Affine template / Affine template
3623	0.23	39.88	7.00	TERMINATING	92	27	119	Affine template / Affine template
3624	0.30	36.74	7.00	TERMINATING	92	27	119	Affine template / Affine template
3625	0.27	36.18	7.00	TERMINATING	92	27	119	Affine template / Affine template
3626	0.26	39.33	7.00	TERMINATING	92	27	119	Affine template / Affine template
3627	0.28	38.08	7.00	TERMINATING	92	27	119	Affine template / Affine template
3628	0.31	40.47	7.00	TERMINATING	92	27	119	Affine template / Affine template
3629	0.27	42.57	7.00	TERMINATING	92	27	119	Affine template / Affine template
3630	0.28	37.71	7.00	TERMINATING	92	27	119	Affine template / Affine template
3631	0.49	94.33	31.00	TERMINATING	48	22	70	Affine template / Affine template
