Trace Name,Result Code,Ultimate-Fixpoint (ms),Ultimate (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_non_term.t2.c/lasso_trace_1.txt,NONTERMINATING,2.24,40.85,1.00,NONTERMINATING,22,13,35,GNTA / GNTA
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_noReturn01.c/lasso_trace_1.txt,NONTERMINATING,2.74,2.74,1.00,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_noReturn02.c/lasso_trace_1.txt,NONTERMINATING,2.85,2.85,0.00,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_oct_vs_subpoly.t2.c/lasso_trace_1.txt,NONTERMINATING,1.74,42.56,1.00,NONTERMINATING,20,12,32,GNTA / GNTA
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-10.t2.c/lasso_trace_1.txt,NONTERMINATING,3.00,3.00,2.00,NONTERMINATING,60,25,85,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-19a.t2.c/lasso_trace_1.txt,NONTERMINATING,3.09,3.09,1.00,NONTERMINATING,64,33,97,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-19.t2.c/lasso_trace_1.txt,NONTERMINATING,3.45,3.45,1.00,NONTERMINATING,52,25,77,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-1a.t2.c/lasso_trace_1.txt,NONTERMINATING,3.00,3.00,1.00,NONTERMINATING,68,25,93,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-1c.t2.c/lasso_trace_1.txt,NONTERMINATING,3.08,3.08,1.00,NONTERMINATING,68,25,93,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-1.t2.c/lasso_trace_1.txt,NONTERMINATING,3.09,3.09,1.00,NONTERMINATING,52,25,77,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-20.t2.c/lasso_trace_1.txt,NONTERMINATING,3.17,3.17,1.00,NONTERMINATING,93,25,118,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-32.t2.c/lasso_trace_1.txt,NONTERMINATING,3.22,3.22,1.00,NONTERMINATING,20,18,38,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-33.t2.c/lasso_trace_1.txt,NONTERMINATING,2.78,2.78,1.00,NONTERMINATING,20,32,52,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-34.t2.c/lasso_trace_1.txt,NONTERMINATING,3.17,3.17,1.00,NONTERMINATING,108,59,167,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-36.t2.c/lasso_trace_1.txt,NONTERMINATING,3.29,3.29,2.00,NONTERMINATING,104,34,138,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-52.t2.c/lasso_trace_1.txt,NONTERMINATING,2.86,2.86,1.00,NONTERMINATING,64,21,85,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-5.t2.c/lasso_trace_2.txt,NONTERMINATING,1.64,1.64,1.00,NONTERMINATING,95,28,123,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-8.t2.c/lasso_trace_1.txt,NONTERMINATING,3.25,3.25,1.00,NONTERMINATING,44,21,65,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_p-9.t2.c/lasso_trace_1.txt,NONTERMINATING,3.02,3.02,1.00,NONTERMINATING,44,21,65,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c/lasso_trace_1.txt,NONTERMINATING,4.96,4.96,25.00,NONTERMINATING,11,1,12,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_pals_lcr-var-start-time.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c/lasso_trace_1.txt,NONTERMINATING,5.45,5.45,181.00,NONTERMINATING,11,1,12,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_PastaC10.c/lasso_trace_1.txt,NONTERMINATING,3.50,3.50,1.00,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_pc_sfifo_1_false-unreach-call_false-termination.cil.c/lasso_trace_8.txt,NONTERMINATING,1.35,1.35,2.00,NONTERMINATING,48,8,56,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_pgarch.t2.c/lasso_trace_1.txt,NONTERMINATING,8.81,8.81,5.00,NONTERMINATING,1088,232,1320,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_phases_false-unreach-call2.c/lasso_trace_1.txt,NONTERMINATING,3.10,3.10,2.00,NONTERMINATING,5,2,7,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_phases_true-unreach-call2.c/lasso_trace_1.txt,NONTERMINATING,3.31,3.31,2.00,NONTERMINATING,5,2,7,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_pointerAndIntAsLoopCondition.c/lasso_trace_1.txt,NONTERMINATING,1.72,46.63,2.00,NONTERMINATING,5,1,6,GNTA / GNTA
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_pointer.c/lasso_trace_1.txt,NONTERMINATING,2.75,2.75,3.00,NONTERMINATING,9,3,12,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_polling.bug.t2.c/lasso_trace_1.txt,NONTERMINATING,4.23,4.23,2.00,NONTERMINATING,213,8,221,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_polling.t2.c/lasso_trace_1.txt,NONTERMINATING,3.43,3.43,2.00,NONTERMINATING,201,8,209,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_popl07-fail.t2.c/lasso_trace_2.txt,NONTERMINATING,1.49,1.49,1.00,NONTERMINATING,121,8,129,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_popl07-succeed.t2.c/lasso_trace_2.txt,NONTERMINATING,1.37,1.37,1.00,NONTERMINATING,121,8,129,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Primes_true-unreach-call.c/lasso_trace_11.txt,NONTERMINATING,1.38,1.38,2.00,NONTERMINATING,36,10,46,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_printf.c/lasso_trace_1.txt,NONTERMINATING,3.66,3.66,1.00,NONTERMINATING,6,1,7,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Problem01_label00_true-unreach-call.c/lasso_trace_4.txt,NONTERMINATING,1.76,1.76,3.00,NONTERMINATING,71,59,130,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Problem01_label19_true-unreach-call.c/lasso_trace_4.txt,NONTERMINATING,1.70,1.70,3.00,NONTERMINATING,71,59,130,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Problem01_label20_false-unreach-call.c/lasso_trace_7.txt,NONTERMINATING,1.13,1.13,3.00,NONTERMINATING,71,59,130,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Problem02_label00_true-unreach-call.c/lasso_trace_10.txt,NONTERMINATING,1.07,1.07,3.00,NONTERMINATING,98,81,179,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Problem02_label06_true-unreach-call.c/lasso_trace_8.txt,NONTERMINATING,1.22,1.22,2.00,NONTERMINATING,98,81,179,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_01_basic_safe.bpl/lasso_trace_13.txt,NONTERMINATING,1.36,1.36,2.00,NONTERMINATING,4,4,8,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_01_inc-originalVarNames.bpl/lasso_trace_1.txt,NONTERMINATING,2.90,2.90,1.00,NONTERMINATING,0,1,1,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_01_inc-originalVarNames-noSymmetry.bpl/lasso_trace_13.txt,NONTERMINATING,1.42,1.42,2.00,NONTERMINATING,4,4,8,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_2013POPL-BenAmGen-Ex3.20-Real.bpl/lasso_trace_1.txt,NONTERMINATING,3.78,3.78,1.00,NONTERMINATING,0,1,1,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_2020ProgVerif-Sheet09Ex01.bpl/lasso_trace_1.txt,NONTERMINATING,1.86,55.96,4.00,NONTERMINATING,1,2,3,GNTA / GNTA
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_39_framing_condition_summary_minimal.bpl/lasso_trace_1.txt,NONTERMINATING,3.04,3.04,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_40_framing_condition_with_procedure.bpl/lasso_trace_1.txt,NONTERMINATING,2.72,2.72,1.00,NONTERMINATING,0,1,1,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_41_loop_leaves_some_indices_unchanged.bpl/lasso_trace_1.txt,NONTERMINATING,3.00,3.00,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_addNotUpdatedVar.bpl/lasso_trace_1.txt,NONTERMINATING,3.01,3.01,1.00,NONTERMINATING,0,1,1,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_AiHelpful.bpl/lasso_trace_1.txt,NONTERMINATING,3.72,3.72,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_AnnoyingVillain.bpl/lasso_trace_1.txt,NONTERMINATING,2.14,45.06,1.00,NONTERMINATING,1,1,2,GNTA / GNTA
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_ArrayExtensionality.bpl/lasso_trace_1.txt,NONTERMINATING,1.96,1.96,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_ArrayRead03.bpl/lasso_trace_1.txt,NONTERMINATING,2.33,2.33,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Arrays20.bpl/lasso_trace_22.txt,NONTERMINATING,2.72,2.72,2.00,NONTERMINATING,40,2,42,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_ATVA2013-nonIntegral-real.bpl/lasso_trace_1.txt,NONTERMINATING,3.14,3.14,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Bakery.bpl/lasso_trace_3.txt,NONTERMINATING,0.90,0.90,1.00,NONTERMINATING,6,6,12,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Bangalore2.bpl/lasso_trace_1.txt,NONTERMINATING,3.03,3.03,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_Barcelona.bpl/lasso_trace_1.txt,NONTERMINATING,3.34,3.34,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO//lasso_traces_bball.bpl/lasso_trace_1.txt,NONTERMINATING,3.16,3.16,-,NOT_SUPPORTED,1,2,3,Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bbbb+[.bpl/lasso_trace_1.txt,NONTERMINATING,3.58,3.58,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[]bb.bpl/lasso_trace_1.txt,NONTERMINATING,2.72,2.72,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+bb+[.bpl/lasso_trace_1.txt,NONTERMINATING,2.93,2.93,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-bb+[.bpl/lasso_trace_1.txt,NONTERMINATING,2.72,2.72,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b]bb+[.bpl/lasso_trace_2.txt,NONTERMINATING,3.10,3.10,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bb+[]b.bpl/lasso_trace_1.txt,NONTERMINATING,5.18,5.18,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bb+b+[.bpl/lasso_trace_1.txt,NONTERMINATING,3.67,3.67,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bb-b+[.bpl/lasso_trace_1.txt,NONTERMINATING,2.83,2.83,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bb]b+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.82,2.82,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bbb++[.bpl/lasso_trace_1.txt,NONTERMINATING,3.04,3.04,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bbb+[.bpl/lasso_trace_1.txt,NONTERMINATING,3.38,3.38,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bbb+[[.bpl/lasso_trace_2.txt,NONTERMINATING,2.52,2.52,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bbb+[].bpl/lasso_trace_1.txt,NONTERMINATING,2.94,2.94,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bbb-+[.bpl/lasso_trace_1.txt,NONTERMINATING,2.82,2.82,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bb+[bd.bpl/lasso_trace_1.txt,NONTERMINATING,1.80,1.80,2.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bb+bd[.bpl/lasso_trace_1.txt,NONTERMINATING,3.20,3.20,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_bbbd+[.bpl/lasso_trace_1.txt,NONTERMINATING,4.99,4.99,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b++[]b.bpl/lasso_trace_1.txt,NONTERMINATING,4.55,4.55,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b++b+[.bpl/lasso_trace_1.txt,NONTERMINATING,2.91,2.91,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+-b+[.bpl/lasso_trace_1.txt,NONTERMINATING,3.21,3.21,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[]+b.bpl/lasso_trace_1.txt,NONTERMINATING,3.07,3.07,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[]-b.bpl/lasso_trace_1.txt,NONTERMINATING,2.78,2.78,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[][b.bpl/lasso_trace_1.txt,NONTERMINATING,2.77,2.77,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[]b+.bpl/lasso_trace_1.txt,NONTERMINATING,3.92,3.92,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[]b-.bpl/lasso_trace_1.txt,NONTERMINATING,2.93,2.93,2.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[]b.bpl/lasso_trace_1.txt,NONTERMINATING,3.24,3.24,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[]b[.bpl/lasso_trace_1.txt,NONTERMINATING,4.36,4.36,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+[b+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.61,2.61,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+]b+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.58,2.58,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+b++[.bpl/lasso_trace_1.txt,NONTERMINATING,3.16,3.16,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+b+[.bpl/lasso_trace_1.txt,NONTERMINATING,2.88,2.88,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+b+[[.bpl/lasso_trace_2.txt,NONTERMINATING,2.58,2.58,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+b+[].bpl/lasso_trace_1.txt,NONTERMINATING,3.30,3.30,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+b-+[.bpl/lasso_trace_1.txt,NONTERMINATING,3.08,3.08,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b+b]+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.51,2.51,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-+[]b.bpl/lasso_trace_1.txt,NONTERMINATING,3.12,3.12,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-+b+[.bpl/lasso_trace_1.txt,NONTERMINATING,3.07,3.07,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b--b+[.bpl/lasso_trace_1.txt,NONTERMINATING,3.00,3.00,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-]b+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.65,2.65,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-b++[.bpl/lasso_trace_1.txt,NONTERMINATING,3.64,3.64,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-b+[.bpl/lasso_trace_1.txt,NONTERMINATING,4.84,4.84,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-b+[[.bpl/lasso_trace_2.txt,NONTERMINATING,2.76,2.76,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-b+[].bpl/lasso_trace_1.txt,NONTERMINATING,3.15,3.15,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-b-+[.bpl/lasso_trace_1.txt,NONTERMINATING,2.92,2.92,1.00,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b-b]+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.57,2.57,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b[]b+[.bpl/lasso_trace_2.txt,NONTERMINATING,3.10,3.10,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b]+[]b.bpl/lasso_trace_2.txt,NONTERMINATING,2.55,2.55,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
CP26_BENCHMARK_FINAL/BENCHMARK_SIMPLE_C_BPL/NON_TERM_LASSO/lasso_traces_b]+b+[.bpl/lasso_trace_2.txt,NONTERMINATING,2.69,2.69,1.00,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
