nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
1290	4.01	4.01	3.00	NONTERMINATING	1	2	3	Fixpoint / Fixpoint
1291	1.90	42.77	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1292	2.18	40.42	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1293	1.95	43.57	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1294	4.26	4.26	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1295	2.90	2.90	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1296	1.92	35.87	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1297	1.07	1.07	1.00	NONTERMINATING	5	2	7	Fixpoint / Fixpoint
1298	2.18	44.04	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1299	3.10	3.10	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1300	2.89	2.89	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1301	2.59	40.01	1.00	NONTERMINATING	1	10	11	GNTA / GNTA
1302	2.66	2.66	1.00	NONTERMINATING	0	2	2	Fixpoint / Fixpoint
1303	2.08	359.04	192.00	NONTERMINATING	1	2	3	GNTA / GNTA
1304	3.51	3.51	32.00	NONTERMINATING	1	2	3	Fixpoint / Fixpoint
1305	3.80	3.80	30.00	NONTERMINATING	1	2	3	Fixpoint / Fixpoint
1306	2.07	186.83	116.00	NONTERMINATING	1	2	3	GNTA / GNTA
1307	1.93	1.93	0.00	NONTERMINATING	0	1	1	Fixpoint / Fixpoint
1308	1.84	1.84	0.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1309	2.63	2.63	1.00	NONTERMINATING	2	13	15	Fixpoint / Fixpoint
1310	2.53	2.53	1.00	NONTERMINATING	2	15	17	Fixpoint / Fixpoint
1311	2.85	2.85	1.00	NONTERMINATING	1	28	29	Fixpoint / Fixpoint
1312	1.84	41.72	1.00	NONTERMINATING	1	2	3	GNTA / GNTA
1313	1.88	37.53	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1314	1.75	1.75	0.00	NONTERMINATING	4	6	10	Fixpoint / Fixpoint
1315	1.97	1.97	0.00	NONTERMINATING	0	3	3	Fixpoint / Fixpoint
1316	2.24	2.24	0.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1317	2.22	2.22	0.00	NONTERMINATING	0	1	1	Fixpoint / Fixpoint
1318	2.00	37.87	1.00	NONTERMINATING	0	4	4	GNTA / GNTA
1319	1.74	43.77	2.00	NONTERMINATING	0	4	4	GNTA / GNTA
1320	2.90	2.90	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1321	1.65	47.16	2.00	NONTERMINATING	0	3	3	GNTA / GNTA
1322	1.70	39.14	1.00	NONTERMINATING	0	2	2	GNTA / GNTA
1323	2.77	2.77	1.00	NONTERMINATING	0	2	2	Fixpoint / Fixpoint
1324	2.89	2.89	1.00	NONTERMINATING	0	2	2	Fixpoint / Fixpoint
1325	2.01	42.46	1.00	NONTERMINATING	5	1	6	GNTA / GNTA
1326	2.05	2.05	3.00	NONTERMINATING	9	2	11	Fixpoint / Fixpoint
1327	1.77	1.77	3.00	NONTERMINATING	9	2	11	Fixpoint / Fixpoint
1328	2.72	2.72	2.00	NONTERMINATING	36	10	46	Fixpoint / Fixpoint

